face_id,event_id,type,dHash
Event_Kyyeu__f0468f4b8c8fb096d391bb588b354e81__face11,Event_Kyyeu,near_duplicate,0111000111100000111100101111000011110000110011001100110011101000
Event_Kyyeu__f0468f4b8c8fb096d391bb588b354e81__face12,Event_Kyyeu,near_duplicate,0001101111100001111101000111011001110111010111110001111100111111
Event_Kyyeu__f0468f4b8c8fb096d391bb588b354e81__face15,Event_Kyyeu,near_duplicate,1110000101100000111000001011011010110100110011001101010001100000
Event_Kyyeu__f0468f4b8c8fb096d391bb588b354e81__face17,Event_Kyyeu,near_duplicate,1111000111110000111000101110011011110100110111001101010001111000
Event_Kyyeu__f0468f4b8c8fb096d391bb588b354e81__face18,Event_Kyyeu,near_duplicate,0011001101100000011100000011001000010000010011000000110000000000
Event_Kyyeu__f0468f4b8c8fb096d391bb588b354e81__face20,Event_Kyyeu,near_duplicate,1110100111110001111100001111000111110100110011001100110011100000
Event_Kyyeu__f0468f4b8c8fb096d391bb588b354e81__face23,Event_Kyyeu,near_duplicate,0010111001011100111001001111010011111100110111001101110011111000
Event_Kyyeu__f0468f4b8c8fb096d391bb588b354e81__face26,Event_Kyyeu,near_duplicate,1110111111100011111000011110010111110101110011011101110011110001
Event_Kyyeu__f0468f4b8c8fb096d391bb588b354e81__face27,Event_Kyyeu,near_duplicate,0011001111110001111100011011010110110101110010010000111101100111
Event_Kyyeu__f0468f4b8c8fb096d391bb588b354e81__face28,Event_Kyyeu,near_duplicate,0111001111110001101100001011011010000110110010001100100011100001
Event_Kyyeu__f0468f4b8c8fb096d391bb588b354e81__face32,Event_Kyyeu,near_duplicate,1010110111100000111000001111000011110000110011001100010001100000
Event_Kyyeu__f0468f4b8c8fb096d391bb588b354e81__face35,Event_Kyyeu,near_duplicate,0110011111100011111000011001000111000000110001001100010011100001
Event_Kyyeu__f0468f4b8c8fb096d391bb588b354e81__face36,Event_Kyyeu,near_duplicate,0010001101100001111100011011010111011000110010001100100011100001
Event_Kyyeu__0799eab313cd269be3f59e1f283471b9__face01,Event_Kyyeu,near_duplicate,0110010111100000111101000111011001110110010111110001111100111111
Event_Kyyeu__0799eab313cd269be3f59e1f283471b9__face02,Event_Kyyeu,near_duplicate,1111000011110000111100001111011011110000110011001100110001100000
Event_Kyyeu__0799eab313cd269be3f59e1f283471b9__face03,Event_Kyyeu,near_duplicate,0011010111100000111100001011010011110100110011001101010011101000
Event_Kyyeu__0799eab313cd269be3f59e1f283471b9__face04,Event_Kyyeu,near_duplicate,0111010011110000111100001111000011110100110011001100110011110000
Event_Kyyeu__0799eab313cd269be3f59e1f283471b9__face07,Event_Kyyeu,near_duplicate,1101100111110000111100001011010010100100101011001100010011100000
Event_Kyyeu__0799eab313cd269be3f59e1f283471b9__face09,Event_Kyyeu,near_duplicate,1110010011100000111000001110000011110000110011001000110011101000
Event_Kyyeu__0799eab313cd269be3f59e1f283471b9__face11,Event_Kyyeu,near_duplicate,1111000011110000111101001011001011110100110010001101010001101000
Event_Kyyeu__0799eab313cd269be3f59e1f283471b9__face13,Event_Kyyeu,near_duplicate,0111000111100010111100101111000011110000110011001100110011101000
Event_Kyyeu__0799eab313cd269be3f59e1f283471b9__face16,Event_Kyyeu,near_duplicate,1110000101100001111000001011010010110100100011001100010011100001
Event_Kyyeu__0799eab313cd269be3f59e1f283471b9__face17,Event_Kyyeu,near_duplicate,0000111011100011111000011111010010110100110111101101010011111000
Event_Kyyeu__0799eab313cd269be3f59e1f283471b9__face18,Event_Kyyeu,near_duplicate,0111000101110000011101001111010011110100110010001100110011100000
Event_Kyyeu__0799eab313cd269be3f59e1f283471b9__face19,Event_Kyyeu,near_duplicate,0011001101100001111100001011000010110000100011001000110011100001
Event_Kyyeu__0799eab313cd269be3f59e1f283471b9__face22,Event_Kyyeu,near_duplicate,1011000011110001111000001011011111100001110010000100000001100000
Event_Kyyeu__0799eab313cd269be3f59e1f283471b9__face23,Event_Kyyeu,near_duplicate,1011000011110000111100011111000111010101110110001101010011111000
Event_Kyyeu__0799eab313cd269be3f59e1f283471b9__face25,Event_Kyyeu,near_duplicate,1010010111100000111000001111000011110000110001001100010001100000
Event_Kyyeu__0799eab313cd269be3f59e1f283471b9__face27,Event_Kyyeu,near_duplicate,1110011111100001111000011110010111010100110111001101110011110001
Event_Kyyeu__0799eab313cd269be3f59e1f283471b9__face29,Event_Kyyeu,near_duplicate,0111000011100000011100000111010011010100110010000100110001101000
Event_Kyyeu__0799eab313cd269be3f59e1f283471b9__face30,Event_Kyyeu,near_duplicate,0111001111100001101100001011010011001000110010001100100111100001
Event_Kyyeu__0799eab313cd269be3f59e1f283471b9__face31,Event_Kyyeu,near_duplicate,1001001111100001111100011010100011010000011000001100000011100001
Event_Kyyeu__0799eab313cd269be3f59e1f283471b9__face33,Event_Kyyeu,near_duplicate,0100111111000001110000011011010110111100010010001101110011110001
Event_Kyyeu__30077bb102c46b55ebed27cc34a433ac__face04,Event_Kyyeu,near_duplicate,1110011111100001111000011010010111010100110011001101110011110001
Event_Kyyeu__30077bb102c46b55ebed27cc34a433ac__face06,Event_Kyyeu,near_duplicate,1111000011110000111101001111011011110100110010001101010001101000
Event_Kyyeu__30077bb102c46b55ebed27cc34a433ac__face07,Event_Kyyeu,near_duplicate,1010010011100000111000001011010011011000110010001101000011100000
Event_Kyyeu__30077bb102c46b55ebed27cc34a433ac__face11,Event_Kyyeu,near_duplicate,0111000011110000111100001101010011010000110010001100110011100001
Event_Kyyeu__30077bb102c46b55ebed27cc34a433ac__face13,Event_Kyyeu,near_duplicate,0111001101110001111100001011011011010100110011001100100011100001
Event_Kyyeu__30077bb102c46b55ebed27cc34a433ac__face14,Event_Kyyeu,near_duplicate,1010010111100001111100001111010011011000110010011100101101101001
Event_Kyyeu__30077bb102c46b55ebed27cc34a433ac__face15,Event_Kyyeu,near_duplicate,1010011011100000111000101110000011110000110111001101110011110000
Event_Kyyeu__30077bb102c46b55ebed27cc34a433ac__face18,Event_Kyyeu,near_duplicate,1101101011111000011110001111000011110100110011001101010011101000
Event_Kyyeu__30077bb102c46b55ebed27cc34a433ac__face19,Event_Kyyeu,near_duplicate,1111000101110001011100001111010011110000110010001100110011101001
Event_Kyyeu__30077bb102c46b55ebed27cc34a433ac__face21,Event_Kyyeu,near_duplicate,0010110000011100110011001110010011111000110111001101110011111000
Event_Kyyeu__30077bb102c46b55ebed27cc34a433ac__face23,Event_Kyyeu,near_duplicate,1101100111110000111100001011011010110100111011001100110011101000
Event_Kyyeu__30077bb102c46b55ebed27cc34a433ac__face25,Event_Kyyeu,near_duplicate,1011100011110000111000001111001011100000110010000100000001100000
Event_Kyyeu__30077bb102c46b55ebed27cc34a433ac__face27,Event_Kyyeu,near_duplicate,0110000011100001111000000011000001000000000011000001010000100000
Event_Kyyeu__30077bb102c46b55ebed27cc34a433ac__face29,Event_Kyyeu,near_duplicate,0100111111000001110001011010010010111100110011001101110011110001
Event_Kyyeu__30077bb102c46b55ebed27cc34a433ac__face30,Event_Kyyeu,near_duplicate,0001100101111000011100001111001011010100110011001100010010011000
Event_Kyyeu__30077bb102c46b55ebed27cc34a433ac__face33,Event_Kyyeu,near_duplicate,1111000111110000111100101111001011110000111011000111010001111000
Event_Kyyeu__a0c7ef6d0bbfb494b7658423ede02059__face01,Event_Kyyeu,near_duplicate,1111000011110000111101001111001011110100110010001101010001101000
Event_Kyyeu__a0c7ef6d0bbfb494b7658423ede02059__face02,Event_Kyyeu,near_duplicate,1111000101110000011100001111010011110000110010001100110011100001
Event_Kyyeu__a0c7ef6d0bbfb494b7658423ede02059__face03,Event_Kyyeu,near_duplicate,0011001101110001111000001001001010110000110001001101010011100000
Event_Kyyeu__a0c7ef6d0bbfb494b7658423ede02059__face04,Event_Kyyeu,near_duplicate,1011100011110000111000001111011011110100010011000100110001110001
Event_Kyyeu__a0c7ef6d0bbfb494b7658423ede02059__face06,Event_Kyyeu,near_duplicate,1111000011110000111100001101010011010100110011001100110011101000
Event_Kyyeu__a0c7ef6d0bbfb494b7658423ede02059__face11,Event_Kyyeu,near_duplicate,0111000111100000111100101111000011110000110011001100110011101000
Event_Kyyeu__a0c7ef6d0bbfb494b7658423ede02059__face13,Event_Kyyeu,near_duplicate,1101100011110000111100001011001011110110111001001100010011101000
Event_Kyyeu__a0c7ef6d0bbfb494b7658423ede02059__face15,Event_Kyyeu,near_duplicate,1111000101110001111000001101000011010010110001001101010001100000
Event_Kyyeu__a0c7ef6d0bbfb494b7658423ede02059__face16,Event_Kyyeu,near_duplicate,1100101111001001111010011010010111110100110010001101110011111001
Event_Kyyeu__a0c7ef6d0bbfb494b7658423ede02059__face18,Event_Kyyeu,near_duplicate,0111001101100001101100001011011011000100110010001100100011100001
Event_Kyyeu__a0c7ef6d0bbfb494b7658423ede02059__face19,Event_Kyyeu,near_duplicate,1011010111110000111000001111001011011000110010001100100011100000
Event_Kyyeu__a0c7ef6d0bbfb494b7658423ede02059__face20,Event_Kyyeu,near_duplicate,1111000011110000111100001111001011110000110011001100110001101000
Event_Kyyeu__a0c7ef6d0bbfb494b7658423ede02059__face23,Event_Kyyeu,near_duplicate,0011011111100001111100011011010011011000110010001100100011100001
Event_Kyyeu__a0c7ef6d0bbfb494b7658423ede02059__face29,Event_Kyyeu,near_duplicate,1111000111110000111100101111001011110000110011000101010001101000
Event_Kyyeu__a0c7ef6d0bbfb494b7658423ede02059__face32,Event_Kyyeu,near_duplicate,0010001101100001011100011011010111011000110110001101100111110001
Event_Kyyeu__a0c7ef6d0bbfb494b7658423ede02059__face35,Event_Kyyeu,near_duplicate,0110010111100001111000011011001011000000110001011100010011100000
Event_Kyyeu__e24accb9b600137bdb45db88fe6784b4__face01,Event_Kyyeu,near_duplicate,1011010111100000111100001011010011000000110010001101000011100000
Event_Kyyeu__e24accb9b600137bdb45db88fe6784b4__face04,Event_Kyyeu,near_duplicate,0001001101110001111000001001001010110000110001001100010011100000
Event_Kyyeu__e24accb9b600137bdb45db88fe6784b4__face08,Event_Kyyeu,near_duplicate,1101100011110000111100001011011010110100110011001100110011101000
Event_Kyyeu__e24accb9b600137bdb45db88fe6784b4__face09,Event_Kyyeu,near_duplicate,1111000101110000011100001111010011110000110010001100110011100000
Event_Kyyeu__e24accb9b600137bdb45db88fe6784b4__face10,Event_Kyyeu,near_duplicate,1111000111110000111100101111011011110100110111001101010001101000
Event_Kyyeu__e24accb9b600137bdb45db88fe6784b4__face12,Event_Kyyeu,near_duplicate,1110111111100001111010011010010111010100110111001101110011110001
Event_Kyyeu__e24accb9b600137bdb45db88fe6784b4__face14,Event_Kyyeu,near_duplicate,1011011011110000111100001011010011010100110011001101010011100000
Event_Kyyeu__e24accb9b600137bdb45db88fe6784b4__face15,Event_Kyyeu,near_duplicate,1010011011100000111000001111000011110000110111001101110011111000
Event_Kyyeu__e24accb9b600137bdb45db88fe6784b4__face17,Event_Kyyeu,near_duplicate,1111000011100000111000001111010010110000110010001100110011100000
Event_Kyyeu__e24accb9b600137bdb45db88fe6784b4__face18,Event_Kyyeu,near_duplicate,0001100101111000101101001011011010011110010110110000110101011001
Event_Kyyeu__e24accb9b600137bdb45db88fe6784b4__face22,Event_Kyyeu,near_duplicate,0111000011110000111100001101010011010100110010011100110001101000
Event_Kyyeu__e24accb9b600137bdb45db88fe6784b4__face23,Event_Kyyeu,near_duplicate,0111001111100001101100001011011010000110110010001100100011100001
Event_Kyyeu__e24accb9b600137bdb45db88fe6784b4__face24,Event_Kyyeu,near_duplicate,0100111111000001110000001011010010110100010111001101010011110001
Event_Kyyeu__e24accb9b600137bdb45db88fe6784b4__face27,Event_Kyyeu,near_duplicate,0110011111100101111000011011010011010000110011001101100011100001
Event_Kyyeu__e24accb9b600137bdb45db88fe6784b4__face29,Event_Kyyeu,near_duplicate,0011000111100000111000001011000011011000110010001100100011100000
Event_Kyyeu__e24accb9b600137bdb45db88fe6784b4__face35,Event_Kyyeu,near_duplicate,0111100110111001101100111011001111011011110011011100100111101010
Event_Kyyeu__d1975914c7484ff5802e4e6fcddceb7c__face03,Event_Kyyeu,near_duplicate,0111000101100010111100001111000011110000110011001100110011101000
Event_Kyyeu__d1975914c7484ff5802e4e6fcddceb7c__face05,Event_Kyyeu,near_duplicate,1111100111110000111100001111000011110000110010001100110011101000
Event_Kyyeu__d1975914c7484ff5802e4e6fcddceb7c__face06,Event_Kyyeu,near_duplicate,0011001001100001111000001001000010110000110001001100010011100001
Event_Kyyeu__d1975914c7484ff5802e4e6fcddceb7c__face07,Event_Kyyeu,near_duplicate,0111100011110000111101001111001011110010110010001101011001101000
Event_Kyyeu__d1975914c7484ff5802e4e6fcddceb7c__face08,Event_Kyyeu,near_duplicate,1011100011110000111100001111001011000000110010000100000011100000
Event_Kyyeu__d1975914c7484ff5802e4e6fcddceb7c__face09,Event_Kyyeu,near_duplicate,0011001101100000011100000011001001010000010011000000110000000000
Event_Kyyeu__d1975914c7484ff5802e4e6fcddceb7c__face10,Event_Kyyeu,near_duplicate,1110010011100000111000001110000011110000110111001101110011111000
Event_Kyyeu__d1975914c7484ff5802e4e6fcddceb7c__face11,Event_Kyyeu,near_duplicate,0110010111100000111101000111011001110110010111110011111100111111
Event_Kyyeu__d1975914c7484ff5802e4e6fcddceb7c__face14,Event_Kyyeu,near_duplicate,1111000101110000011101001111011011110000110010001100110001101000
Event_Kyyeu__d1975914c7484ff5802e4e6fcddceb7c__face17,Event_Kyyeu,near_duplicate,0010100101100001011000000011000000110000010011000000110000100000
Event_Kyyeu__d1975914c7484ff5802e4e6fcddceb7c__face18,Event_Kyyeu,near_duplicate,1111000011110000111100001101010011010100110010001100110011101000
Event_Kyyeu__d1975914c7484ff5802e4e6fcddceb7c__face22,Event_Kyyeu,near_duplicate,1101110011111000111100001101001011000000111011001100010011100000
Event_Kyyeu__d1975914c7484ff5802e4e6fcddceb7c__face23,Event_Kyyeu,near_duplicate,0010011101100001111000001110000010110000110010001100110011100000
Event_Kyyeu__d1975914c7484ff5802e4e6fcddceb7c__face24,Event_Kyyeu,near_duplicate,0011001111110001111100011011010111110001110010011100000111100011
Event_Kyyeu__d1975914c7484ff5802e4e6fcddceb7c__face25,Event_Kyyeu,near_duplicate,0111001111100001101000001011011010110110110011001100100011100001
Event_Kyyeu__d1975914c7484ff5802e4e6fcddceb7c__face27,Event_Kyyeu,near_duplicate,0011110001011100110001001111010011111100110111001101110011111001
Event_Kyyeu__d1975914c7484ff5802e4e6fcddceb7c__face31,Event_Kyyeu,near_duplicate,1010010111100001111000001110000011110000110011000100110001100000
Event_Kyyeu__d1975914c7484ff5802e4e6fcddceb7c__face32,Event_Kyyeu,near_duplicate,0001100101111000111101001011011011011100110011001100010010010010
Event_Kyyeu__d1975914c7484ff5802e4e6fcddceb7c__face34,Event_Kyyeu,near_duplicate,1011010011110000111100001011010011010000110000001110000111100010
Event_Kyyeu__ca8440c15194ed6099684e3655a9f8cf__face01,Event_Kyyeu,near_duplicate,0011011111100000111101000111011001110111010111110101111100111111
Event_Kyyeu__ca8440c15194ed6099684e3655a9f8cf__face02,Event_Kyyeu,near_duplicate,1001110111110000111000001111010011101000110010001100100011100000
Event_Kyyeu__ca8440c15194ed6099684e3655a9f8cf__face03,Event_Kyyeu,near_duplicate,1111000011100000111000001011010010110000110011001100110011100000
Event_Kyyeu__ca8440c15194ed6099684e3655a9f8cf__face06,Event_Kyyeu,near_duplicate,0110001111100001111100001111000011100000110011001100110011101000
Event_Kyyeu__ca8440c15194ed6099684e3655a9f8cf__face08,Event_Kyyeu,near_duplicate,1111000101100001111000001111000011110000110011001100110011100001
Event_Kyyeu__ca8440c15194ed6099684e3655a9f8cf__face15,Event_Kyyeu,near_duplicate,0011001101100001111000001011000010110000100011001000010011100001
Event_Kyyeu__ca8440c15194ed6099684e3655a9f8cf__face19,Event_Kyyeu,near_duplicate,0010111111100011111000011010000110110101110011011100110011100001
Event_Kyyeu__ca8440c15194ed6099684e3655a9f8cf__face23,Event_Kyyeu,near_duplicate,0100111111000101110000011011010110010100110010001101110011110001
Event_Kyyeu__ca8440c15194ed6099684e3655a9f8cf__face26,Event_Kyyeu,near_duplicate,0011001101110001111100001011011011000100110010001100100001110000
Event_Kyyeu__601463846d8e97a73a0cb6a34f3e3c87__face01,Event_Kyyeu,near_duplicate,0111000011110000111100001011010011110000110011001100010011100001
Event_Kyyeu__601463846d8e97a73a0cb6a34f3e3c87__face08,Event_Kyyeu,near_duplicate,0111001111100001111100001010000011110000110011001100110011100000
Event_Kyyeu__601463846d8e97a73a0cb6a34f3e3c87__face10,Event_Kyyeu,near_duplicate,1111000011110000111001001111011011110100110010001101010011101000
Event_Kyyeu__601463846d8e97a73a0cb6a34f3e3c87__face15,Event_Kyyeu,near_duplicate,1111000111110000111100101111000011110100110011001101010011101000
Event_Kyyeu__601463846d8e97a73a0cb6a34f3e3c87__face20,Event_Kyyeu,near_duplicate,1111000111110000111100000111010001110000010010000100110001101000
Event_Kyyeu__601463846d8e97a73a0cb6a34f3e3c87__face30,Event_Kyyeu,near_duplicate,0110001111100011111000011011010011011000110010001101100101111000
Event_Kyyeu__34fc7cb11e3d76a52dd38e85148778df__face01,Event_Kyyeu,near_duplicate,1111000011100000111100001011010011110000110010001101010001101000
Event_Kyyeu__34fc7cb11e3d76a52dd38e85148778df__face02,Event_Kyyeu,near_duplicate,0011001001100001111000001011000010110000100001001000010011100000
Event_Kyyeu__34fc7cb11e3d76a52dd38e85148778df__face05,Event_Kyyeu,near_duplicate,0111000111110001011000001101000011110000110011001100110001101000
Event_Kyyeu__34fc7cb11e3d76a52dd38e85148778df__face06,Event_Kyyeu,near_duplicate,1011000110110000111100101111000011110100110011001101011001101000
Event_Kyyeu__34fc7cb11e3d76a52dd38e85148778df__face15,Event_Kyyeu,near_duplicate,0111001111100001111100001111000011110000110011001100110011101000
Event_Kyyeu__34fc7cb11e3d76a52dd38e85148778df__face19,Event_Kyyeu,near_duplicate,1111000111110000111000001100100011001000010110001101100011110000
Event_Kyyeu__34fc7cb11e3d76a52dd38e85148778df__face28,Event_Kyyeu,near_duplicate,0111001111110001101100001011011010000100110010101000100011100001
